Date,New York State Average ($/gal),East Coast Production of Gasoline (Thousand Barrels per Day),East Coast Production of Jet Fuel (Thousand Barrels per Day),U.S. Production of Gasoline (Thousand Barrels per Day),U.S. Gasoline Demand (Thousand Barrels per Day),U.S. Production of Jet Fuel (Thousand Barrels per Day),NY Conventional Gasoline Spot Price ($/gal),NY Ultra-Low Sulfur Diesel Spot Price ($/gal),WTI Crude Oil Spot Price ($/barrel),Brent Crude Oil Spot Price ($/barrel),Mid-Atlantic ULS Diesel Stocks (Thousand Barrels),Mid-Atlantic Gasoline Stocks (Thousand Barrels),East Coast Gasoline Stocks (Thousand Barrels),East Coast Ethanol Stocks  (Thousand Barrels),East Coast Jet Fuels Stocks (Thousand Barrels),U.S. Gasoline Stocks (Thousand Barrels),U.S. Crude Oil Stocks (Thousand Barrels),New York State Average ($/gal)Diesel,Region,Region Gas Cost ($/gal),Region Diesel Cost ($/gal),Registration Count,ev_rebate_count,avg_ghg_reductions,avg_petroleum_reductions,avg_rebate_amount,stations_opened_count,unique_connector_types
2021-12-27,3.5,3141.0,78.0,10113.0,9724.0,1494.0,2.21,2.27,71.63,73.91,20395.0,29279.0,58221.0,5991.0,8891.0,222659.0,419995.0,3.73,Batavia,3.46,3.71,43,1,2.568,592.89,500.0,0.0,0.0
2022-01-31,3.52,2889.0,79.0,8650.0,8226.0,1510.0,2.55,2.73,86.94,90.12,15078.0,31176.0,65781.0,7503.0,8087.0,250037.0,415143.0,3.88,Batavia,3.46,3.89,14,5,2.7712,476.74719999999996,700.0,0.0,0.0
2017-05-01,2.54,3267.0,108.0,9783.0,9156.0,1738.0,1.53,1.52,49.12,49.55,29353.0,35406.0,67206.0,8227.0,11262.0,241232.0,527772.0,2.73,Binghamton,2.5,2.74,713,1,2.955,440.109,1100.0,0.0,0.0
2017-05-29,2.51,3376.0,87.0,10430.0,9822.0,1701.0,1.61,1.58,50.21,52.58,29326.0,35092.0,68426.0,8009.0,10048.0,237024.0,509912.0,2.7,Binghamton,2.47,2.7,716,5,2.955,440.10900000000004,1100.0,0.0,0.0
2017-06-26,2.45,3342.0,106.0,10334.0,9538.0,1775.0,1.39,1.37,43.09,44.63,29895.0,34745.0,68202.0,7788.0,11454.0,240972.0,509213.0,2.67,Binghamton,2.39,2.67,1069,3,2.955,440.109,1100.0,0.0,0.0
2017-08-28,2.48,3353.0,101.0,10602.0,9846.0,1794.0,1.66,1.61,47.68,52.03,29128.0,31152.0,62718.0,6823.0,8284.0,229937.0,457773.0,2.7,Binghamton,2.43,2.7,400,1,2.955,440.109,1100.0,0.0,0.0
2017-09-25,2.79,3219.0,90.0,9855.0,9522.0,1711.0,1.77,1.8,50.12,57.03,23917.0,26539.0,55808.0,6579.0,9837.0,217292.0,470986.0,2.85,Binghamton,2.74,2.85,571,2,3.018,592.89,2000.0,0.0,0.0
2017-10-30,2.64,3234.0,90.0,10187.0,9461.0,1558.0,1.79,1.83,52.51,58.58,22434.0,24454.0,53990.0,7097.0,9616.0,212849.0,454906.0,2.85,Binghamton,2.59,2.84,490,4,2.955,440.109,1100.0,0.0,0.0
2017-11-27,2.68,3200.0,116.0,10222.0,8724.0,1633.0,1.8,1.93,57.47,62.68,25609.0,26291.0,56069.0,6952.0,10252.0,214102.0,453713.0,2.93,Binghamton,2.64,2.92,623,7,2.5424285714285717,492.5352857142857,1528.5714285714287,0.0,0.0
2018-01-01,2.63,2970.0,101.0,9682.0,8650.0,1774.0,1.83,2.04,59.88,66.52,27302.0,30038.0,58210.0,7013.0,10046.0,233187.0,424463.0,2.97,Binghamton,2.59,2.96,563,9,2.927888888888889,466.5203333333333,1266.6666666666667,0.0,0.0
2018-01-29,2.73,2952.0,110.0,9567.0,9044.0,1621.0,1.97,2.09,65.14,70.04,22786.0,31105.0,63317.0,7523.0,10046.0,242060.0,418359.0,3.18,Binghamton,2.71,3.2,429,6,2.721,482.4363333333333,1500.0,0.0,0.0
2018-02-26,2.73,3036.0,69.0,9391.0,8860.0,1663.0,1.81,1.94,62.47,65.52,23268.0,35611.0,65244.0,7678.0,9621.0,251817.0,423498.0,3.19,Binghamton,2.7,3.22,632,3,2.8526666666666665,468.416,1300.0,0.0,0.0
2018-04-30,2.92,3223.0,120.0,10045.0,9090.0,1812.0,2.07,2.14,67.91,74.98,15187.0,33648.0,62055.0,7378.0,8746.0,237978.0,435955.0,3.24,Binghamton,2.91,3.29,1083,1,2.604,503.6,1700.0,0.0,0.0
2018-05-28,3.09,3272.0,106.0,10433.0,9689.0,1785.0,2.18,2.27,70.98,78.59,13507.0,32142.0,64712.0,6949.0,10071.0,234431.0,434512.0,3.36,Binghamton,3.02,3.41,857,9,2.804111111111111,459.5981111111111,1300.0,0.0,0.0
2018-06-25,3.03,3301.0,107.0,10142.0,9731.0,1897.0,1.98,2.11,66.32,74.12,13650.0,34872.0,67094.0,7064.0,12122.0,241196.0,416636.0,3.35,Binghamton,2.96,3.39,1030,3,2.3293333333333335,385.8623333333333,900.0,0.0,0.0
2018-08-27,2.99,3271.0,123.0,10237.0,9899.0,1991.0,2.08,2.16,68.1,72.77,20879.0,32348.0,64071.0,7556.0,10163.0,232774.0,405792.0,3.32,Binghamton,2.92,3.39,1174,4,2.93325,478.30424999999997,1325.0,0.0,0.0
2018-10-01,2.99,3177.0,73.0,9950.0,9102.0,1744.0,2.14,2.32,72.84,81.85,20799.0,35878.0,69262.0,7942.0,11984.0,235221.0,403964.0,3.34,Binghamton,2.91,3.4,959,5,2.7708000000000004,491.0616,1460.0,0.0,0.0
2018-10-29,2.97,3253.0,54.0,10364.0,9262.0,1670.0,1.91,2.28,67.43,78.23,18987.0,34119.0,64581.0,7544.0,10689.0,226169.0,426004.0,3.42,Binghamton,2.93,3.49,965,3,2.955,440.109,1100.0,0.0,0.0
2018-11-26,2.85,3253.0,58.0,10168.0,9188.0,1763.0,1.6,2.02,54.99,61.22,17836.0,32637.0,61070.0,7060.0,10073.0,224551.0,450485.0,3.38,Binghamton,2.8,3.44,1057,4,2.8015,482.56949999999995,1400.0,0.0,0.0
2018-12-31,2.64,3069.0,107.0,9533.0,8623.0,1897.0,1.38,1.71,45.22,51.03,17639.0,31190.0,61058.0,6898.0,9085.0,239996.0,441418.0,3.27,Binghamton,2.55,3.31,902,1,2.955,440.109,1100.0,0.0,0.0
2019-01-28,2.52,3094.0,84.0,9904.0,9564.0,1752.0,1.42,1.89,52.88,61.34,21221.0,36048.0,69028.0,7678.0,8098.0,257380.0,445944.0,3.19,Binghamton,2.4,3.21,720,2,3.0615,516.4995,1550.0,1.0,1.0
2019-02-25,2.51,3109.0,83.0,9553.0,8981.0,1775.0,1.65,2.01,56.75,66.58,20490.0,38215.0,68555.0,7824.0,9811.0,254941.0,445865.0,3.18,Binghamton,2.45,3.19,1164,2,2.955,440.109,1100.0,0.0,0.0
2019-04-01,2.72,3286.0,72.0,9813.0,9131.0,1705.0,1.86,1.98,59.49,67.25,17059.0,36331.0,63589.0,7883.0,8814.0,236839.0,449521.0,3.23,Binghamton,2.72,3.23,882,2,2.6260000000000003,514.315,1700.0,0.0,0.0
2019-04-29,2.94,3300.0,97.0,9927.0,9228.0,1719.0,2.13,2.09,65.28,72.93,16046.0,30748.0,59508.0,7725.0,9750.0,226743.0,470567.0,3.27,Binghamton,2.89,3.29,1109,3,2.8906666666666667,498.6566666666667,1400.0,0.0,0.0
2019-07-01,2.86,3372.0,108.0,9948.0,9492.0,1860.0,1.89,1.93,58.38,66.51,21987.0,30202.0,58557.0,7525.0,9518.0,230642.0,468491.0,3.22,Binghamton,2.76,3.18,934,4,2.7235,520.03225,1625.0,0.0,0.0
2019-07-29,2.88,3385.0,103.0,10416.0,9559.0,1891.0,1.85,1.91,56.05,62.8,23095.0,28795.0,59111.0,7335.0,9590.0,230735.0,436545.0,3.22,Binghamton,2.79,3.16,1356,1,2.955,440.109,1100.0,0.0,0.0
2019-08-26,2.8,3348.0,95.0,10660.0,9900.0,1914.0,1.7,1.83,55.5,59.57,22523.0,31174.0,63958.0,6961.0,10701.0,231982.0,427751.0,3.18,Binghamton,2.68,3.12,1247,2,2.6155,483.9595,1550.0,0.0,0.0
2019-09-30,2.74,3278.0,85.0,10081.0,9137.0,1721.0,1.75,1.96,56.9,63.15,18977.0,33755.0,64908.0,7498.0,10721.0,229976.0,422642.0,3.17,Binghamton,2.69,3.13,1467,1,2.955,440.109,1100.0,0.0,0.0
2019-10-28,2.69,3264.0,45.0,10184.0,9784.0,1684.0,1.75,1.98,55.2,60.75,14006.0,29715.0,59639.0,6627.0,10067.0,220057.0,438853.0,3.14,Binghamton,2.64,3.1,705,3,3.118,592.89,2000.0,0.0,0.0
2019-11-25,2.69,3296.0,113.0,10065.0,9204.0,1796.0,1.71,1.91,56.9,63.76,16094.0,30545.0,59147.0,6426.0,8035.0,225978.0,451952.0,3.15,Binghamton,2.62,3.13,1190,5,2.5317999999999996,476.31759999999997,1400.0,0.0,0.0
2020-01-27,2.7,3072.0,92.0,9158.0,8793.0,1844.0,1.61,1.78,56.15,62.2,20836.0,36533.0,66006.0,8728.0,10662.0,261235.0,431654.0,3.18,Binghamton,2.66,3.15,837,2,2.949,516.4995,1550.0,0.0,0.0
2020-02-24,2.61,3167.0,90.0,9797.0,9035.0,1613.0,1.69,1.69,53.14,58.61,18476.0,36587.0,65148.0,8733.0,10128.0,256387.0,443335.0,3.12,Binghamton,2.52,3.04,965,3,2.827,451.54,1100.0,0.0,0.0
2020-04-27,2.2,1972.0,-5.0,6735.0,5860.0,602.0,0.57,0.76,3.32,14.24,18269.0,39030.0,72531.0,9438.0,10896.0,259565.0,527631.0,2.88,Binghamton,2.21,2.81,729,2,3.2055,592.89,2000.0,0.0,0.0
2020-06-01,2.18,2481.0,8.0,7779.0,7549.0,506.0,0.94,0.93,34.19,33.7,31817.0,39720.0,74215.0,7790.0,9682.0,257795.0,532345.0,2.83,Binghamton,2.16,2.76,1835,5,3.0402,501.2214,1460.0,0.0,0.0
2020-06-29,2.24,2906.0,10.0,8905.0,8561.0,743.0,1.18,1.18,39.22,41.69,35747.0,39724.0,75209.0,6554.0,9239.0,256521.0,533527.0,2.84,Binghamton,2.17,2.8,1305,5,2.9802,501.2214,1460.0,0.0,0.0
2020-07-27,2.27,2957.0,11.0,9158.0,8809.0,925.0,1.24,1.26,41.34,43.57,35899.0,34315.0,67999.0,6106.0,8679.0,247387.0,525969.0,2.83,Binghamton,2.18,2.81,1231,4,2.9115,516.4995,1550.0,0.0,0.0
2020-08-31,2.28,3016.0,12.0,9534.0,8786.0,850.0,1.32,1.22,42.93,45.26,35609.0,32205.0,63224.0,6541.0,8611.0,234859.0,498401.0,2.81,Binghamton,2.2,2.8,1463,5,2.5662,459.77739999999994,1160.0,0.0,0.0
2020-09-28,2.27,2981.0,25.0,8892.0,8529.0,870.0,1.24,1.12,39.78,40.89,33355.0,30277.0,59773.0,6129.0,9159.0,228182.0,492426.0,2.8,Binghamton,2.18,2.76,1352,10,2.9013999999999998,537.8596,1610.0,0.0,0.0
2020-10-26,2.25,2986.0,13.0,9095.0,8545.0,840.0,1.19,1.16,40.43,41.0,31589.0,29019.0,60534.0,6632.0,9806.0,226124.0,492427.0,2.78,Binghamton,2.16,2.73,1076,2,2.343,492.105,1550.0,0.0,0.0
2020-11-30,2.22,2777.0,39.0,8584.0,7973.0,1110.0,1.27,1.36,44.4,46.43,30524.0,32267.0,64506.0,6630.0,8904.0,233638.0,488042.0,2.76,Binghamton,2.13,2.71,1051,4,2.19425,415.96475,1175.0,1.0,1.0
2020-12-28,2.32,2821.0,45.0,9191.0,8128.0,1199.0,1.4,1.48,47.73,50.61,31522.0,34629.0,66616.0,7397.0,8425.0,236562.0,493469.0,2.79,Binghamton,2.29,2.81,1130,5,2.5134,488.9112,1640.0,0.0,0.0
2021-02-01,2.51,2770.0,48.0,8420.0,7770.0,1252.0,1.61,1.6,52.52,55.18,29752.0,34593.0,66659.0,8111.0,10777.0,252153.0,475659.0,2.87,Binghamton,2.49,2.9,732,10,2.5941,486.5847,1460.0,0.0,0.0
2021-03-01,2.75,2828.0,41.0,8301.0,8148.0,807.0,1.9,1.89,62.3,65.86,24493.0,37887.0,71184.0,7587.0,10562.0,243472.0,484605.0,3.03,Binghamton,2.74,3.08,1717,12,2.8846666666666665,455.37491666666665,1225.0,0.0,0.0
2021-03-29,2.91,3081.0,52.0,9339.0,8891.0,1146.0,1.91,1.79,59.95,62.51,21066.0,33713.0,61392.0,7396.0,9997.0,230544.0,501835.0,3.16,Binghamton,2.9,3.16,1224,21,2.7143809523809526,498.341380952381,1528.5714285714287,0.0,0.0
2021-04-26,2.92,3100.0,31.0,9629.0,8877.0,1211.0,1.98,1.87,62.18,65.34,19868.0,36391.0,64143.0,6823.0,10551.0,235074.0,493107.0,3.16,Binghamton,2.87,3.13,1344,16,2.0268125,426.871125,1343.75,0.0,0.0
2021-05-31,3.08,3263.0,33.0,9566.0,9146.0,1247.0,2.11,2.04,66.4,69.02,16677.0,32223.0,62391.0,6162.0,11076.0,233980.0,479270.0,3.23,Binghamton,3.0,3.24,1508,7,2.994428571428571,483.76071428571424,1357.142857142857,0.0,0.0
2021-06-28,3.14,3278.0,55.0,9578.0,9173.0,1359.0,2.21,2.15,73.48,75.41,18110.0,36119.0,70701.0,6875.0,10997.0,241572.0,452342.0,3.31,Binghamton,3.1,3.33,1029,48,2.7699374999999997,454.077375,1287.5,0.0,0.0
2021-07-26,3.2,3294.0,58.0,9779.0,9325.0,1447.0,2.2,2.07,69.68,72.2,17492.0,32442.0,64704.0,7161.0,11719.0,234161.0,435598.0,3.35,Binghamton,3.17,3.34,1079,11,2.8976363636363636,470.6519090909091,818.1818181818181,0.0,0.0
2021-08-30,3.22,3206.0,44.0,9885.0,9578.0,1409.0,2.22,2.07,67.59,71.02,18317.0,26783.0,57662.0,6953.0,10322.0,227214.0,425395.0,3.36,Binghamton,3.17,3.36,724,22,2.516272727272727,478.9123181818182,863.6363636363636,0.0,0.0
2021-09-27,3.28,3191.0,72.0,9889.0,9399.0,1321.0,2.24,2.22,72.18,75.32,18606.0,26446.0,55439.0,6643.0,9624.0,221809.0,418542.0,3.39,Binghamton,3.25,3.4,509,16,2.582125,503.0580625,1062.5,0.0,0.0
2021-11-01,3.54,3180.0,57.0,10176.0,9504.0,1299.0,2.55,2.53,83.84,84.12,17100.0,26525.0,52311.0,5764.0,10005.0,214258.0,434102.0,3.74,Binghamton,3.51,3.75,336,7,2.434,483.65628571428573,857.1428571428571,0.0,0.0
2021-11-29,3.56,3117.0,67.0,9649.0,8796.0,1444.0,2.38,2.36,77.79,80.24,18845.0,25471.0,54717.0,5360.0,8422.0,215422.0,433111.0,3.76,Binghamton,3.51,3.72,379,7,2.52,496.7935714285714,928.5714285714286,0.0,0.0
2021-12-27,3.5,3141.0,78.0,10113.0,9724.0,1494.0,2.21,2.27,71.63,73.91,20395.0,29279.0,58221.0,5991.0,8891.0,222659.0,419995.0,3.73,Binghamton,3.45,3.63,160,11,2.9739999999999998,540.0978181818182,545.4545454545455,1.0,1.0
2022-01-31,3.52,2889.0,79.0,8650.0,8226.0,1510.0,2.55,2.73,86.94,90.12,15078.0,31176.0,65781.0,7503.0,8087.0,250037.0,415143.0,3.88,Binghamton,3.49,3.89,74,8,2.424125,478.212875,1000.0,0.0,0.0
2017-03-27,2.42,3107.0,76.0,10028.0,9524.0,1731.0,1.49,1.5,47.28,50.1,29523.0,35803.0,65648.0,8028.0,10581.0,239721.0,533977.0,2.71,Buffalo,2.4,2.59,1417,7,2.9550000000000005,440.109,1100.0,0.0,0.0
2017-05-01,2.54,3267.0,108.0,9783.0,9156.0,1738.0,1.53,1.52,49.12,49.55,29353.0,35406.0,67206.0,8227.0,11262.0,241232.0,527772.0,2.73,Buffalo,2.49,2.59,1785,1,2.648,525.03,1700.0,0.0,0.0
2017-05-29,2.51,3376.0,87.0,10430.0,9822.0,1701.0,1.61,1.58,50.21,52.58,29326.0,35092.0,68426.0,8009.0,10048.0,237024.0,509912.0,2.7,Buffalo,2.43,2.57,2637,11,2.977909090909091,495.6657272727272,1427.2727272727273,0.0,0.0
2017-06-26,2.45,3342.0,106.0,10334.0,9538.0,1775.0,1.39,1.37,43.09,44.63,29895.0,34745.0,68202.0,7788.0,11454.0,240972.0,509213.0,2.67,Buffalo,2.37,2.54,1438,11,2.511727272727273,457.71863636363634,1400.0,0.0,0.0
2017-07-31,2.44,3371.0,103.0,10295.0,9842.0,1781.0,1.61,1.59,48.27,49.95,28871.0,31952.0,62597.0,7546.0,9993.0,227679.0,481888.0,2.66,Buffalo,2.35,2.52,1542,7,2.8728571428571428,529.8497142857143,1614.2857142857142,0.0,0.0
2017-08-28,2.48,3353.0,101.0,10602.0,9846.0,1794.0,1.66,1.61,47.68,52.03,29128.0,31152.0,62718.0,6823.0,8284.0,229937.0,457773.0,2.7,Buffalo,2.43,2.57,1727,11,2.848909090909091,491.30036363636367,1454.5454545454545,0.0,0.0
2017-09-25,2.79,3219.0,90.0,9855.0,9522.0,1711.0,1.77,1.8,50.12,57.03,23917.0,26539.0,55808.0,6579.0,9837.0,217292.0,470986.0,2.85,Buffalo,2.75,2.75,1737,22,2.694318181818182,488.0386363636364,1468.1818181818182,0.0,0.0
2017-10-30,2.64,3234.0,90.0,10187.0,9461.0,1558.0,1.79,1.83,52.51,58.58,22434.0,24454.0,53990.0,7097.0,9616.0,212849.0,454906.0,2.85,Buffalo,2.65,2.77,1468,6,2.4891666666666667,465.37449999999995,1200.0,0.0,0.0
2017-11-27,2.68,3200.0,116.0,10222.0,8724.0,1633.0,1.8,1.93,57.47,62.68,25609.0,26291.0,56069.0,6952.0,10252.0,214102.0,453713.0,2.93,Buffalo,2.65,2.83,1121,11,2.894181818181818,518.8259999999999,1590.909090909091,0.0,0.0
2018-01-01,2.63,2970.0,101.0,9682.0,8650.0,1774.0,1.83,2.04,59.88,66.52,27302.0,30038.0,58210.0,7013.0,10046.0,233187.0,424463.0,2.97,Buffalo,2.62,2.86,1408,10,1.2845,284.6471,830.0,0.0,0.0
2018-01-29,2.73,2952.0,110.0,9567.0,9044.0,1621.0,1.97,2.09,65.14,70.04,22786.0,31105.0,63317.0,7523.0,10046.0,242060.0,418359.0,3.18,Buffalo,2.66,3.03,1578,10,2.9432,494.43539999999996,1430.0,2.0,2.0
2018-02-26,2.73,3036.0,69.0,9391.0,8860.0,1663.0,1.81,1.94,62.47,65.52,23268.0,35611.0,65244.0,7678.0,9621.0,251817.0,423498.0,3.19,Buffalo,2.68,3.06,2113,11,2.338636363636364,408.8792727272727,1209.090909090909,0.0,0.0
2018-03-26,2.71,3098.0,70.0,10305.0,9208.0,1881.0,1.87,1.97,64.11,67.4,22180.0,31034.0,56349.0,6966.0,9118.0,239593.0,429949.0,3.15,Buffalo,2.68,3.05,2278,12,2.7328333333333337,418.30816666666664,1050.0,6.0,1.0
2018-04-30,2.92,3223.0,120.0,10045.0,9090.0,1812.0,2.07,2.14,67.91,74.98,15187.0,33648.0,62055.0,7378.0,8746.0,237978.0,435955.0,3.24,Buffalo,2.81,3.1,2926,24,2.570375,428.86383333333333,1212.5,0.0,0.0
2018-05-28,3.09,3272.0,106.0,10433.0,9689.0,1785.0,2.18,2.27,70.98,78.59,13507.0,32142.0,64712.0,6949.0,10071.0,234431.0,434512.0,3.36,Buffalo,2.99,3.23,2539,4,2.70275,493.08475,1550.0,0.0,0.0
2018-06-25,3.03,3301.0,107.0,10142.0,9731.0,1897.0,1.98,2.11,66.32,74.12,13650.0,34872.0,67094.0,7064.0,12122.0,241196.0,416636.0,3.35,Buffalo,3.01,3.25,2447,14,1.9955,437.4805,1121.4285714285713,0.0,0.0
2018-07-30,3.0,3298.0,99.0,10483.0,9878.0,1969.0,2.11,2.15,70.01,74.0,17879.0,33446.0,64049.0,7682.0,10618.0,230968.0,408740.0,3.33,Buffalo,3.0,3.25,2947,16,2.809375,513.0384375,1568.75,0.0,0.0
2018-08-27,2.99,3271.0,123.0,10237.0,9899.0,1991.0,2.08,2.16,68.1,72.77,20879.0,32348.0,64071.0,7556.0,10163.0,232774.0,405792.0,3.32,Buffalo,2.99,3.23,3044,11,2.322363636363636,446.7323636363637,1481.8181818181818,0.0,0.0
2018-10-01,2.99,3177.0,73.0,9950.0,9102.0,1744.0,2.14,2.32,72.84,81.85,20799.0,35878.0,69262.0,7942.0,11984.0,235221.0,403964.0,3.34,Buffalo,2.99,3.25,3256,16,2.6991875,457.886875,1343.75,1.0,1.0
2018-10-29,2.97,3253.0,54.0,10364.0,9262.0,1670.0,1.91,2.28,67.43,78.23,18987.0,34119.0,64581.0,7544.0,10689.0,226169.0,426004.0,3.42,Buffalo,2.99,3.34,2732,30,2.722566666666667,502.71476666666666,1590.0,1.0,1.0
2018-11-26,2.85,3253.0,58.0,10168.0,9188.0,1763.0,1.6,2.02,54.99,61.22,17836.0,32637.0,61070.0,7060.0,10073.0,224551.0,450485.0,3.38,Buffalo,2.93,3.31,4015,26,2.7531923076923075,487.2238461538461,1457.6923076923076,1.0,1.0
2018-12-31,2.64,3069.0,107.0,9533.0,8623.0,1897.0,1.38,1.71,45.22,51.03,17639.0,31190.0,61058.0,6898.0,9085.0,239996.0,441418.0,3.27,Buffalo,2.7,3.23,2428,16,2.7,491.745375,1550.0,1.0,1.0
2019-01-28,2.52,3094.0,84.0,9904.0,9564.0,1752.0,1.42,1.89,52.88,61.34,21221.0,36048.0,69028.0,7678.0,8098.0,257380.0,445944.0,3.19,Buffalo,2.56,3.13,2315,20,2.8120000000000003,517.2738,1655.0,0.0,0.0
2019-02-25,2.51,3109.0,83.0,9553.0,8981.0,1775.0,1.65,2.01,56.75,66.58,20490.0,38215.0,68555.0,7824.0,9811.0,254941.0,445865.0,3.18,Buffalo,2.5,3.11,3911,14,2.781142857142857,469.04871428571425,1378.5714285714287,0.0,0.0
2019-04-01,2.72,3286.0,72.0,9813.0,9131.0,1705.0,1.86,1.98,59.49,67.25,17059.0,36331.0,63589.0,7883.0,8814.0,236839.0,449521.0,3.23,Buffalo,2.63,3.14,3338,12,2.6338333333333335,484.5204166666667,1350.0,1.0,1.0
2019-04-29,2.94,3300.0,97.0,9927.0,9228.0,1719.0,2.13,2.09,65.28,72.93,16046.0,30748.0,59508.0,7725.0,9750.0,226743.0,470567.0,3.27,Buffalo,2.85,3.18,3701,5,2.7484,543.6020000000001,1820.0,0.0,0.0
2019-05-27,2.95,3440.0,127.0,9863.0,9394.0,1782.0,1.91,2.03,60.72,70.89,17953.0,32397.0,63218.0,7269.0,9554.0,230944.0,476493.0,3.27,Buffalo,2.89,3.18,3250,11,2.4719090909090906,481.41245454545447,1481.8181818181818,0.0,0.0
2019-07-01,2.86,3372.0,108.0,9948.0,9492.0,1860.0,1.89,1.93,58.38,66.51,21987.0,30202.0,58557.0,7525.0,9518.0,230642.0,468491.0,3.22,Buffalo,2.85,3.16,3837,3,2.827,564.553,1900.0,0.0,0.0
2019-07-29,2.88,3385.0,103.0,10416.0,9559.0,1891.0,1.85,1.91,56.05,62.8,23095.0,28795.0,59111.0,7335.0,9590.0,230735.0,436545.0,3.22,Buffalo,2.83,3.15,3750,11,2.4648181818181816,443.1559090909091,1263.6363636363637,0.0,0.0
2019-08-26,2.8,3348.0,95.0,10660.0,9900.0,1914.0,1.7,1.83,55.5,59.57,22523.0,31174.0,63958.0,6961.0,10701.0,231982.0,427751.0,3.18,Buffalo,2.77,3.12,3738,14,2.668071428571429,479.37600000000003,1378.5714285714287,0.0,0.0
2019-09-30,2.74,3278.0,85.0,10081.0,9137.0,1721.0,1.75,1.96,56.9,63.15,18977.0,33755.0,64908.0,7498.0,10721.0,229976.0,422642.0,3.17,Buffalo,2.71,3.11,3842,16,2.620625,462.84137499999997,1381.25,2.0,1.0
2019-10-28,2.69,3264.0,45.0,10184.0,9784.0,1684.0,1.75,1.98,55.2,60.75,14006.0,29715.0,59639.0,6627.0,10067.0,220057.0,438853.0,3.14,Buffalo,2.66,3.1,2904,17,3.1143529411764703,562.6092941176471,1823.5294117647059,0.0,0.0
2019-11-25,2.69,3296.0,113.0,10065.0,9204.0,1796.0,1.71,1.91,56.9,63.76,16094.0,30545.0,59147.0,6426.0,8035.0,225978.0,451952.0,3.15,Buffalo,2.62,3.1,3455,14,2.943142857142857,520.0517857142858,1592.857142857143,1.0,1.0
2019-12-30,2.69,3148.0,111.0,10173.0,8961.0,1992.0,1.77,2.04,61.29,68.73,19122.0,33660.0,63895.0,6695.0,8451.0,242472.0,429896.0,3.16,Buffalo,2.65,3.08,3993,10,2.8635,471.1834,1310.0,0.0,0.0
2020-01-27,2.7,3072.0,92.0,9158.0,8793.0,1844.0,1.61,1.78,56.15,62.2,20836.0,36533.0,66006.0,8728.0,10662.0,261235.0,431654.0,3.18,Buffalo,2.62,3.08,3310,30,2.8945999999999996,492.80190000000005,1370.0,0.0,0.0
2020-02-24,2.61,3167.0,90.0,9797.0,9035.0,1613.0,1.69,1.69,53.14,58.61,18476.0,36587.0,65148.0,8733.0,10128.0,256387.0,443335.0,3.12,Buffalo,2.55,3.04,3414,21,2.947142857142857,487.02671428571426,1357.142857142857,0.0,0.0
2020-03-30,2.36,2085.0,31.0,7456.0,6659.0,1129.0,0.5,1.07,19.44,23.96,13584.0,37303.0,65929.0,8976.0,10523.0,246806.0,469193.0,2.98,Buffalo,2.39,2.95,1742,3,2.547,474.77299999999997,1400.0,0.0,0.0
2020-04-27,2.2,1972.0,-5.0,6735.0,5860.0,602.0,0.57,0.76,3.32,14.24,18269.0,39030.0,72531.0,9438.0,10896.0,259565.0,527631.0,2.88,Buffalo,2.25,2.85,2547,2,3.093,592.89,1250.0,0.0,0.0
2020-06-01,2.18,2481.0,8.0,7779.0,7549.0,506.0,0.94,0.93,34.19,33.7,31817.0,39720.0,74215.0,7790.0,9682.0,257795.0,532345.0,2.83,Buffalo,2.2,2.83,3626,9,2.995111111111111,492.30611111111114,1400.0,0.0,0.0
2020-06-29,2.24,2906.0,10.0,8905.0,8561.0,743.0,1.18,1.18,39.22,41.69,35747.0,39724.0,75209.0,6554.0,9239.0,256521.0,533527.0,2.84,Buffalo,2.19,2.81,4051,22,2.8702727272727273,476.11659090909086,1263.6363636363637,0.0,0.0
2020-07-27,2.27,2957.0,11.0,9158.0,8809.0,925.0,1.24,1.26,41.34,43.57,35899.0,34315.0,67999.0,6106.0,8679.0,247387.0,525969.0,2.83,Buffalo,2.22,2.8,4351,18,2.9781666666666666,516.4995,1466.6666666666667,2.0,2.0
2020-08-31,2.28,3016.0,12.0,9534.0,8786.0,850.0,1.32,1.22,42.93,45.26,35609.0,32205.0,63224.0,6541.0,8611.0,234859.0,498401.0,2.81,Buffalo,2.24,2.79,4704,20,2.8875,519.9167,1445.0,1.0,1.0
2020-09-28,2.27,2981.0,25.0,8892.0,8529.0,870.0,1.24,1.12,39.78,40.89,33355.0,30277.0,59773.0,6129.0,9159.0,228182.0,492426.0,2.8,Buffalo,2.23,2.77,3690,32,2.898875,515.0470625,1493.75,0.0,0.0
2020-10-26,2.25,2986.0,13.0,9095.0,8545.0,840.0,1.19,1.16,40.43,41.0,31589.0,29019.0,60534.0,6632.0,9806.0,226124.0,492427.0,2.78,Buffalo,2.22,2.76,3347,30,2.9371333333333336,542.1757,1760.0,0.0,0.0
2020-11-30,2.22,2777.0,39.0,8584.0,7973.0,1110.0,1.27,1.36,44.4,46.43,30524.0,32267.0,64506.0,6630.0,8904.0,233638.0,488042.0,2.76,Buffalo,2.18,2.76,3517,40,2.788325,487.207775,1377.5,4.0,1.0
